Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
80.680000305176, 0.12329527735710, 0.17645885050297,0.67538213729858, 0.70540988445282 
80.739997863770, 0.12216232717037, 0.17737287282944,0.67173516750336, 0.70885610580444 
80.800003051758, 0.12102530151606, 0.17827858030796,0.66807073354721, 0.71228307485580 
80.860000610352, 0.11988421529531, 0.17917606234550,0.66438901424408, 0.71569097042084 
80.919998168945, 0.11873918026686, 0.18006525933743,0.66069000959396, 0.71907925605774 
80.980003356934, 0.11759021133184, 0.18094621598721,0.65697377920151, 0.72244834899902 
81.040000915527, 0.11643739044666, 0.18181885778904,0.65324062108994, 0.72579777240753 
81.099998474121, 0.11528076231480, 0.18268328905106,0.64949047565460, 0.72912770509720 
81.160003662109, 0.11412038654089, 0.18353945016861,0.64572340250015, 0.73243796825409 
81.220001220703, 0.11295632272959, 0.18438732624054,0.64193969964981, 0.73572832345963 
81.279998779297, 0.11178859323263, 0.18522694706917,0.63813930749893, 0.73899888992310 
81.339996337891, 0.11061730235815, 0.18605828285217,0.63432234525681, 0.74224954843521 
81.400001525879, 0.10944248735905, 0.18688136339188,0.63048893213272, 0.74548035860062 
81.459999084473, 0.10826418548822, 0.18769618868828,0.62663924694061, 0.74869096279144 
81.519996643066, 0.10708246380091, 0.18850271403790,0.62277323007584, 0.75188153982162 
81.580001831055, 0.10589740425348, 0.18930101394653,0.61889106035233, 0.75505185127258 
81.639999389648, 0.10470900684595, 0.19009104371071,0.61499291658401, 0.75820183753967 
81.699996948242, 0.10351736843586, 0.19087281823158,0.61107867956161, 0.76133131980896 
81.760002136230, 0.10232251882553, 0.19164630770683,0.60714882612228, 0.76444053649902 
81.819999694824, 0.10112452507019, 0.19241155683994,0.60320311784744, 0.76752918958664 
81.879997253418, 0.099923439323902,0.19316853582859,0.59924173355103, 0.77059739828110 
81.940002441406, 0.098719306290150,0.19391730427742,0.59526479244232, 0.77364474534988 
82.000000000000, 0.097512178122997,0.19465778768063,0.59127259254456, 0.77667152881622 
82.059997558594, 0.096302114427090,0.19539004564285,0.58726495504379, 0.77967727184296 
82.120002746582, 0.095089174807072,0.19611404836178,0.58324211835861, 0.78266221284866 
82.180000305176, 0.093873411417007,0.19682985544205,0.57920408248901, 0.78562635183334 
82.239997863770, 0.092654861509800,0.19753739237785,0.57515114545822, 0.78856939077377 
