Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
81.279998779297,0.083223529160023,	-0.17050406336784,0.28351491689682    ,-0.9400071501731	
81.339996337891,0.084965929389000,	-0.16978323459625,0.29115253686905    ,-0.9376453161239	
81.400001525879,0.086700454354286,	-0.16904634237289,0.29877066612244    ,-0.9352211952209	
81.459999084473,0.088426955044270,	-0.16829344630241,0.30636835098267    ,-0.9327351450920	
81.519996643066,0.090145289897919,	-0.16752469539642,0.31394556164742    ,-0.9301873445510	
81.580001831055,0.091855376958847,	-0.16674014925957,0.32150152325630    ,-0.9275775551796	
81.639999389648,0.093557037413120,	-0.16593988239765,0.32903555035591    ,-0.9249064326286	
81.699996948242,0.095250174403191,	-0.16512404382229,0.33654755353928    ,-0.9221740961074	
81.760002136230,0.096934616565704,	-0.16429270803928,0.34403657913208    ,-0.9193804860115	
81.819999694824,0.098610341548920,	-0.16344593465328,0.35150280594826    ,-0.9165257811546	
81.879997253418,0.10027710348368,	-0.16258387267590,0.35894533991814    ,-0.9136103987693	
81.940002441406,0.10193482041359,	-0.16170662641525,0.36636340618134    ,-0.9106343388557	
82.000000000000,0.10358342528343,	-0.16081425547600,0.37375697493553    ,-0.9075979590416	
82.059997558594,0.10522269457579,	-0.15990689396858,0.38112536072731    ,-0.9045014977455	
82.120002746582,0.10685259848833,	-0.15898463129997,0.38846826553345    ,-0.9013450145721	
82.180000305176,0.10847295075655,	-0.15804763138294,0.39578470587730    ,-0.8981288075447	
82.239997863770,0.11008367687464,	-0.15709589421749,0.40307494997978    ,-0.8948529362678	
82.300003051758,0.11168465763330,	-0.15612958371639,0.41033756732941    ,-0.8915179371833	
82.360000610352,0.11327573657036,	-0.15514881908894,0.41757300496101    ,-0.8881236314773	
82.419998168945,0.11485680192709,	-0.15415371954441,0.42478048801422    ,-0.8846703171730	
82.480003356934,0.11642780154943,	-0.15314429998398,0.43195962905884    ,-0.8811584711074	
82.540000915527,0.11798860132694,	-0.15212072432041,0.43910944461823    ,-0.8775883316993	
82.599998474121,0.11953906714916,	-0.15108312666416,0.44622990489006    ,-0.8739598989486	
82.660003662109,0.12107904255390,	-0.15003164112568,0.45332032442093    ,-0.8702735900878	
82.720001220703,0.12260853499174,	-0.14896631240845,0.46038040518761    ,-0.8665294647216	
82.779998779297,0.12412731349468,	-0.14788727462292,0.46740999817848    ,-0.8627278804779	
82.839996337891,0.12563538551331,	-0.14679464697838,0.47440788149834    ,-0.8588691949844	
82.900001525879,0.12713260948658,	-0.14568851888180,0.48137408494949    ,-0.8549534678459	
82.959999084473,0.12861877679825,	-0.14456909894943,0.48830813169479    ,-0.8509811162948	
83.019996643066,0.13009391725063,	-0.14343635737896,0.49520954489708    ,-0.8469523787498	
83.080001831055,0.13155794143677,	-0.14229042828083,0.50207740068436    ,-0.8428675532341	
83.139999389648,0.13301056623459,	-0.14113156497478,0.50891214609146    ,-0.8387264609336	
